title,date,link,desc,label
Gus Yahya Tegaskan PBNU Tak Punya Hubungan Erat dengan Partai Manapun, 15 Sep 2023 15:46 ,https://news.detik.com/pemilu/d-6932976/gus-yahya-tegaskan-pbnu-tak-punya-hubungan-erat-dengan-partai-manapun,urus nahdlatul ulama pbnu milik hubung erat partai politik parpol pbnu anggap parpol samasoal hubung pkb erat erat mas erat hubung pbnu partai anggap ketua pbnu yahya cholil staquf kantor pbnu jakarta pusat jumat 1592023 yahya isu ketidakeratan hubung pbnu pkb yahya bentuk pkb inisiasi masyarakat nu pkb nu sila pkb kompetisi sehat partaipartai politik pkb dulunya bentuk pbnu iya pbnu bentuk pkb warga tokohtokohnya pbnu partai yahyayahya pbnu suap pkb terusmenerus ya pbnu ya suap partai bentuk sila jalan kompetisi rasional pungkasnyasebelumnya mantan ketua pbnu said aqil siradj pkb lahir pbnu said surat putus sk pkb ditandatangani langsung abdurrahman wahid gusdur ketua pbnupkb partai politik lahir pbnu said aqil wartawan hotel royal kuningan jakarta selatan jumat 89 said salah anggota tim bentuk pkb sejarah bentuk pkb lahir pbnu dipungkirijadi nggak ingkar nggak dipungkiri sejarah pkb partai politik lahir pbnu ujarnyalihat video pkb gus yahya ogah bawa pbnu politikgambasvideo 20 detik,VALID
KMHDI Apresiasi Sikap Tenang Kapolri yang Buat Kepercayaan Publik Naik, 30 Mar 2023 08:03 ,https://news.detik.com/berita/d-6645695/kmhdi-apresiasi-sikap-tenang-kapolri-yang-buat-kepercayaan-publik-naik,mahasiswa hindu dharma indonesia kmhdi puji sikap kapolri jenderal listyo sigit prabowo tenang kmhdi sosok tenang sigit hadap polri percaya publik polri meningkattentu apresiasi kerja kapolri tenang tingkat percaya publik polri tingkat tum kmhdi putu yoga saputera wartawan rabu 2932023 yoga tingkat percaya publik polri bukti polri tegak hukum percaya nilai tingkat percaya publik mudah lihat presentase tingkat percaya polri 2023 tingkat signifikan tanda masyarakat percaya institusi polri upaya tingkat percaya publik polri mudah pasca dinamika institusi polri katanyalebih yoga pesan anggota polri tertib tampil gaya hedon polri tegak hukum rakyathari publik menyoriti harta kaya jabat salah indikator pengaruh persepsi masyarakat lembaga harap polri tertib jajar tampil sifat glamor kerja kerja polisi sentuh langsung masyarakat katanyaselain tingkat interaksi humanis selesai tebang pilih jajar percaya publik polri dapar tingkat imbuhnyasimak survei indikator percaya publik tegak hukum vonis sambogambasvideo 20 detik,VALID
Duet Anies-Cak Imin Dinilai Seperti 'Cinta Satu Malam', 07 Sep 2023 08:58 ,https://news.detik.com/pemilu/d-6917793/duet-anies-cak-imin-dinilai-seperti-cinta-satu-malam,direktur parameter politik indonesia ppi adi prayitno putus duet anies baswedan tum pkb muhaimin iskandar cak imin singkat cinta malamada pkb anies tutup adi diskusi adu perspektif x total politik judul tuju milu capres rabu 692023 malamadi anies hilir mudik cari tokoh nu khofifah indar parawansa mahfud md terima nasdem hilir mudik orang nu khofifah ngga yenny digalakkin demokrat mahfud mahfud bilang ngerusak suasana ujarnyasampai cak imin proses sepakat singkat adi nilai proses cinta malamketemu barang aniescak imin cinta malam ujarnyasimak video direktur ppi nilai koalisi indonesia maju koalisi omongomonggambasvideo 20 detik,VALID
"Luhut Binsar Tiba di PN Jaktim, Akan Bersaksi di Sidang Haris-Fatia", 08 Jun 2023 10:01 ,https://news.detik.com/berita/d-6761181/luhut-binsar-tiba-di-pn-jaktim-akan-bersaksi-di-sidang-haris-fatia,massa aksi dukung haris azhar fatia maulidiyanti aksi adil negeri jakarta timur massa aksi paksa masuk jalan sidang cemar nama menko marves luhut binsar pandjaitanpantauan detikcom pn jakarta timur jalan giling jakarta timur kamis 862023 dukung haris fatia nampak penuh adil masuk ruang sidangkatanya sidang buka tolong teriak massa dukung haris azhar nampak kena baju percaya kontras nampak kena spanduk tulis fitnah kritik nampak tulis tuduh membuktikansementara luhut binsar pn jaktim 0837 wib acara luhut juniver girsangbenar juniver konfirmasi terpisahharis azhar nampak masuk pn jaktim sidang dimulaiharis azhar dakwa cemar nama luhut jaksa informasi kait cemar nama luhut sebar haris azhar akun youtubenyavideo unggah youtube judul lord luhut relasi ekonomiops militer intan jaya jenderal bin 1 ngehamtam bahas video kaji cepat koalisi sih indonesia judul ekonomipolitik militer papua intan jayadalam video narasumber fatia maulidiyanti owi jaksa fatia haris milik maksud cemar nama luhutmenurut jaksa haris azhar fatia video muat cemar nama luhut salah kalimat sorot kait tambang papuasimak video luhut saksi dukung harisfatia gelar aksi pn jaktimgambasvideo 20 detik,VALID
Rommy Ungkap 3 Ciri Khas Permainan Politik Jokowi, 16 Agu 2023 21:07 ,https://news.detik.com/pemilu/d-6880567/rommy-ungkap-3-ciri-khas-permainan-politik-jokowi,ketua majelis timbang partai mpp ppp m romahurmuziy ciri khas main politik presiden joko widodo jokowi rommy ciri khas main politik jokowi sajarommy langkah politik jokowi orang kait ciri khas main politik jokowi jokowi sutradara tulis skenario aktorbeliau sutradara tulis skenario aktor tingkat deviasainya ciri deviasi rendah gimana coba sutradara tulis skenario main nggak salah peran rommy acara adu perspektif kolaborasi detikcom total politik rabu 1682023 kadang rangkap kameramen coba foto publikasi panen raya kebumen acara menteri tani menteri tani nggak frame ajar media cerita rommyciri khas rommy analogi lampu sen kendara jokowi kali nyala lampu sen kanan belok kiri sebaliknyabeliau kali sen kanan belok kiri sen kiri belok kanan baca langkah politik beliau langkah langkah fragmen utuh cerita ucapnyadia contoh salah pilkada partai nasional ketua kumpul dukung calon ubah tahusein belok kanan belok kiri uni jokowi piawai orang bilang lihai ujarnyaciri jokowi main pinggir jurang rommy pihakpihak salah langkah jokowi hatihati potensi terjerembab jurangciri beliau main pinggir jurang lang pojok pojok orang salah ngikutin cebur imbuhnyasimak rommy sarung ganjar pilih pimpin rekam jejak tercelagambasvideo 20 detik,VALID
PPP soal Golkar Merapat ke KKIR: Memang Tidak Selalu Harus Bersama, 14 Jun 2023 09:13 ,https://news.detik.com/pemilu/d-6771498/ppp-soal-golkar-merapat-ke-kkir-memang-tidak-selalu-harus-bersama,salah partai koalisi indonesia kib golkar kabar rapat gabung koalisi bangkit indonesia raya kkir gerindra pkb ppp salah partai kib golkar rapat kkirbagusbagus aja koalisi hak politik partai gerindra ajak golkar ketua dpp ppp achmad baidowi awiek wartawan selasa 1362023 awiek golkar gabung kkir golkar ppp terang awiek bersamasama awiekwaketum ppp arsul sani hormat kkir luas koalisi ikhtiar arsul nilai kualitas demokrasippp hormat sambut ikhtiar luas koalisi bangun gerindra pkb kkir insyaallah ikhtiar manfaat kualitas demokrasi pilpres 2024 arsularsul koalisi bagus ppp pdip kibkarena pdip ppp kerja koalisi gerindra pkb parpol bangun koalisi demokrasi partai golkar pan poros sambungnyadiberitakan ketua dpp gerindra dasco pkb jaja partai partai gabung kkir golkarkalau ngomong koalisi pkb ya koalisi partai golkar lainlain jaja komunikasi partaipartai dasco wartawan kompleks parlemen senayan jakarta selasa 136 dasco partai koalisi capres cawapres putus tum gerindra prabowo subianto tum pkb muhaimin iskandar cak imin tunggu pematang koalisijadi komunikasi partai gabung koalisi janji gerindra pkb nama capres cawapres prabowo cak imin tunggu matang koalisi partai ujarnyasimak video gerindra buka peluang parpol gabung kkir salah golkargambasvideo 20 detik,VALID
[BENAR] Indomaret Klarifikasi Tayangan TV Jokowi Yang di Protes Kader Partai Demokrat				,September 21 2018,https://turnbackhoax.id/2018/09/21/benar-indomaret-klarifikasi-tayangan-tv-jokowi-yang-di-protes-kader-partai-demokrat/,debunk isi kalrifikasi indomaret akun twitternya perihal viralnya foto tayang tv tayang jokowi dalam tayang indomaret siar siar channel antara tv tuju informasi kini samping tayang produk mudah konsumen cari barang kategori klarifikasi sumber media sosial jelas buah foto tayang televisi indomaret berita presiden jokowi ramai bincang media sosial foto viral unggah kadiv advokasi bantu hukum partai demokrat ferdinand hutahaean akun twitternya lawanpolitikjkw foto tv logo indomaret tv tayang wajah jokowi menristekdikti m nasir tulis joko widodo presiden ada logo antara tayang dalam cuit ferdinand saya pribadi boikot indomaret belanja jaring indomaret krn iklan yang boikot silah masih minimarket yg selain foto tv logo indomaret tayang video bangun bendung ada logo antara tayang perum lkbn antara kantor berita indonesia milik perintah indonesia tanggap indomaret keluar statement klarifikasi akun twitternya materi tayang tv indomaret mudah masyarakat oleh barangbarang butuh indomaret informasi kini oleh sumber berita antara tulis indomaret referensi tayang tv indomaretmateri tayang tv indomaret mudah masyarakat oleh barangbarang butuh indomaret informasi kini oleh sumber berita antara indomaret indomaret september 20 2018,HOAX
PSI Serius Ajak Gibran Gabung: Senasib Sepenanggungan Bocah Ingusan, 17 Agu 2023 06:55 ,https://news.detik.com/pemilu/d-6880803/psi-serius-ajak-gibran-gabung-senasib-sepenanggungan-bocah-ingusan,psi tawar wali kota solo gibran rakabuming raka gabung kader psi undang putra sulung presiden joko widodo jokowi benarbenar seriushal politikus psi faldo maldini acara adu perspektif kolaborasi detikcom total politik rabu 1682023 psi salah tawar gibran bergabungtawaran gabung gibran serius serius nama tawar ya salah kali aja mas gibran mikirmikir nih undang faldo faldo sadar gibran kader pdip tawar gabung psi buka orangkita hormat mas gibran kader pdip dukung mas gibran mas gibran ya seniorsenior partai junior kalikali aja cocok nggak salah ngajak orang ucapnyadia psi gibran hubung erat tampik undang gabung psi layang gibran undang acara konsolidasi pikir kepala daerah kader partai hadap situasi tuju milu gelar pdip jawa tengahjadi teman teman undang salah bro nggak undang gua aja kali aja seru gitu lho ujarnyaselain gibran milik jokowi tokoh dukung psi nilai jokowi gibran sayang psisoal jokowisme sikap asa pikir indonesia gibran nggak mas gibran orang jokowi tanda kutip platform ideologis jokowi jokowi sayang psi diasimak berita lengkap halaman selanjutnyalihat video psi gelar kopdarnas pekan dukung capres jokowismegambasvideo 20 detik,VALID
Sahroni soal Cak Imin: Sampai Jam 2 Pagi Komunikasi Nggak Diangkat AHY!, 04 Sep 2023 14:09 ,https://news.detik.com/pemilu/d-6912409/sahroni-soal-cak-imin-sampai-jam-2-pagi-komunikasi-nggak-diangkat-ahy,bendum partai nasdem ahmad sahroni respons surat tulis tangan anies baswedan tum demokrat agus harimurti yudhoyono ahy kait aja cawapres sahroni anggap surat anies ambigu putus mengikatya surat aja nggak komitmen 3 koalisi nggak anies surat kalo ngeliat bahasa ambigu kecuali dibales demokrat ahy terima anies sahroni kompleks parlemen senayan senin 492923 sahroni surat balas langkah tuju 3 ketua parpol dukung anies nyata sahroni surat langkah langkah 3 koalisi ketua bertandatangan tuju ahy cawapres cerita logopolitik cerita diapenentuan cak imin cawapres anies komunikasi tum pks tum demokrat lantas sikap bijakke pks iya demokrat iya malam jam 2 pagi komunikasi angkat ahy sahroniya langkah partai koalisi tanda tangan bom gue lu ya resmi ya oke kirim surat tanda tangan langkah langkah surat balas ahy aniessahroni politik sifat dinamis harap bawa asa baperbelum ikat aniesahy koridor lobi politik harap gue ngawinin lu tibatiba lu batalin gitu ya sakit hati wajar politik nggak sakit hati nggak dendam nggak baper aja sahronimisalnya harap gue cawapres nih udah gembargembor udah confidence macem ya garis tangan bom ya tuturnyasimak video ahy nyata move on selamat aniescak imingambasvideo 20 detik,VALID
[SALAH] Terdapat Logo UNS pada Flyer Undangan Alumni UNS Mendukung Jokowi – Ma’ruf				,Januari 15 2019,https://turnbackhoax.id/2019/01/15/terdapat-logo-uns-pada-flyer-undangan-alumni-uns-mendukung-jokowi-maruf/,flyer asli undang alumni uns dukung jokowi maruf logo uns tulis universitas sebelas maret sekjen dpp josmart rawan jokowi eko nugroho memilahmilahkan penting lembaga uns alumni uns kami waras campur aduk lembaga uns netral hak politik kelompok alumni uns demokratis salur aspirasi minggu 131 sumber whatsapp media sosial facebook kategori false context disinformasi narasi uns universitas negeri sebelas maret terulis flyer palsu undang alumni uns dukung jokowi maruf serta logo uns jelas lalu pesan beranta whatsapp media sosial facebook sebar kabar alumni universitas negeri sebelas maret uns undang deklarasi dukung pasang calon presiden capres calon wakil presiden cawapres joko widodo jokowi maruf amin acara hadir moeldoko akbar tanjung ustaz yusuf mansur 26 januari informasi pelintir bertanggungjawab informasi pelintir flyer undang acara cantum logo uns tulis universitas sebelas maret padahal logo asli logo tanggap sekjen dpp josmart rawan jokowi eko nugroho memilahmilahkan penting lembaga uns alumni uns kami waras campur aduk lembaga uns netral hak politik kelompok alumni uns demokratis salur aspirasi minggu 131 sekretaris josmart wida sanjaya cerita flyer hoax ketua umum dpp josmart ir heri sosiawan kirim whatsapp selamat langsung acara kalang alumni uns gabung rawan dukung jokowi josmart yang janggal flyer logo uns flyer resmi sebar publikasi logo uns dalam ketuajosmart solo raya harry prasetyo lapor polresta surakarta kami harap jajar polisi milik unit cyber crime tangkap laku ganjar hukum sesuai atur laku laku sebar berita hoax jerajelasnya referensi 1 2,HOAX
"KPK Periksa Cak Imin, Abraham Samad: Nuansa Politiknya Keras", 06 Sep 2023 19:01 ,https://news.detik.com/pemilu/d-6917182/kpk-periksa-cak-imin-abraham-samad-nuansa-politiknya-keras,mantan ketua komisi berantas korupsi kpk abraham samad dukung upaya berantas korupsi kpk korupsi musuh lembaga antirasuah profesionalpertama dukung upaya berantas korupsi korupsi musuh berantas korupsi aparat tegak hukum kpk muat politik tebang pilih samad terang rabu 692023 samad kait rencana kpk besok terang ketua dpp pkb muhaimin iskandar cak imin cak imin periksa saksi duga korupsi sistem proteksi tenaga kerja indonesia tki lingkung menteri tenaga kerja kemenaker 2012 kait panggil muhaimin menteri tenaga kerja menaker periode 20092014 abraham samad nilai kental muat politis politikus akrab sapa cak imin deklarasi calon wakil presiden pasang anies baswedan usut lamakenapa periksa deklarasi cak imin anies cak imin koalisi prabowo salah anggap muat politik tebang pilih nuansa politik keras tegasnyasoal kpk surat perintah sidi sprindik deklarasi aniesmuhaimin sabtu 2 september 2023 ragu usut langsung muhaimin sprindik diterbitkansiapa sprindik agustus agustus laku panggil mantan ketua kpk proses beda kpk asbun bunyi tegasnyarencana periksa cak imin kpk besok kamis 7 september 2023 jadwal ulang selasa 5 september 2023 halang hadir hadir giat musabaqah tilawatil quran mtq internasional tanah laut kalimantan selatan kalselsimak video nasdem klaim undang pks rapat datanggambasvideo 20 detik,VALID
Partai Demokrat: Kriteria Cawapres Anies Bukan Jokowi's Men, 22 Mei 2023 07:16 ,https://news.detik.com/pemilu/d-6731521/partai-demokrat-kriteria-cawapres-anies-bukan-jokowis-men,partai demokrat salah kriteria calon wakil presiden cawapres anies baswedan usung koalisi ubah pilpres 2024 kriteria anak buah presiden joko widodo jokowi jokowis deputi bappilu dpp partai demokrat kamhar lakumani anies posisi politik bacapres koalisi gagas partai demokrat pks nasdem anies wujud ubah perintah jokowipublik nilai 2 pidato politik mas anies milad 21 pks kemarin 25 reformasi positioning politik mas anies bacapres koalisi ubah wujud ubah kuasa kamhar wartawan minggu 2152023 kamhar positioning politik anies damping anies figur kontribusi elektoral peluang menang representasi aspirasi ubah perbaikanfigur mas anies pimpin ubah bicara ubah salah kriteria utama jokowis men makna efek kejut erti positif tebal komitmen ubah efek kejut negatif sanding komprador kuasa ucapnyamenurut kamhar figur penuh kriteria disepakti piagam kerja partai salah figur masuk tum partai demokrat agus harimurti yudhoyono ahysalah sesuai aspirasi segenap kader mas tum ahy pasang ideal dwitunggal mas anies putus mas anies hormat ujarnyasimak video anies kantong nama cawapresnyagambasvideo 20 detik,VALID
PPP Terbuka Jika Demokrat Gabung Koalisi Dukung Ganjar, 03 Sep 2023 22:21 ,https://news.detik.com/pemilu/d-6911438/ppp-terbuka-jika-demokrat-gabung-koalisi-dukung-ganjar,ppp buka partai demokrat gabung dukung calon presiden bacapres pdi juang ganjar pranowo sekjen ppp arwani thomafi buka kerja samaefek demokrat mundur koalisi welcome demokrat bangun komunikasi jalin hubung kerjasama politik ganjar pranowo arwani thomafi acara diskusi samawi talks jalan kayu putih jakarta timur minggu 392023 arwani internal bahas poros koalisi pasang menparekraf sandiaga uno tum demokrat agus harimurti yudhoyono ahy arwani partai pedoman hasil rapimnas 5 6 partai singgung pksdemokrat statement pks anies ya arwaniarwani rapimnas ppp partai usung ganjar pranowo capres 2024 dorong sandiaga cawapresnya mandat tum ppp diskusi tum pdip megawati soekarnoputriitu aja pedoman hasil rapimnas amanat tum komunikasi pdip insyaallah besok jam 1 tum temu megawati katanyadalam diskusi ceo total politik arie putra celetuk duet sandiaga ahy sulit posisi ahy tum partaiagak berat kayak sandiahy berat oke nunggu opportunity mas ganjar udah jalin gus ya udah diskusi kerja politik udah jalin berat bayangin ahy capresnya mas sandi ketua bappilu capresnya tum aneh ariearwani heran muncul koalisi sanding tokoh ppp konsisten hasil rapimnas dukung ganjar pranowosaya nggak tau tibatiba muncul otakatik koalisi nggak tau nggak bahas dpp dpc dpw pikir juang kader sandi gandeng ganjar aja ucapnyasimak video ppp peluang demokrat dukung ganjar welcomegambasvideo 20 detik,VALID
Kang Ace: Tak Etis Jika Dedi Mulyadi Mundur Tanpa Menghadap Airlangga, 24 Mei 2023 12:57 ,https://news.detik.com/pemilu/d-6736007/kang-ace-tak-etis-jika-dedi-mulyadi-mundur-tanpa-menghadap-airlangga,ketua dpd partai golkar provinsi jawa barat jabar tubagus ace hasan syadzily kang ace tanggap undur dedi mulyadi kang ace nilai etis dedi mulyadi mundur hadap tum partai golkar airlangga hartarto dahuluya etis beliau hadap tum tum beliau undur beliau catat ketua dpp partai golkar waketum komisi iv bagau anggota dpr ri kang ace wartawan upt asrama haji embarkasi bekas jawa barat rabu 2452023 kang ace dedi mulyadi temu airlangga hartarto komunikasi dedi undur dedi golkar cuat komunikasi ya dedi komunikasi tum beliau bulat menundurkan partai golkar kang acesaya dedi temu airlangga cek airlangga imbuhnyasebelumnya tum partai golkar airlangga hartarto buka suara dedi mulyadi undur partai jelang milu 2024 airlangga panggil dedi kait itunanti panggil ya terima kasih airlangga wartawan terminal 3 bandara soekarno hatta sabtu 1352023 surat undur dedi terima olehnyasaat undur dedi kait golkar usung gubernur jawa barat ridwan kamil pilgub jabar 2024 airlangga enggan berkomentarkabar dedi mulyadi mundur golkar dpr siar surat undur edar rabu 115 surat dedi mulyadi undur tarik undur anggota golkar dpr ri surat teken dedi mulyadi materai rp 10000 tanggal 10 mei 2023 sekjen partai gerindra ahmad muzani dedi mulyadi maju kontestasi pileg 2024 dedi mulyadi daftar partai gerindrayang gabung kang dedi mulyadi muzani kantor kpu ri menteng jakarta pusat sabtu 135 insyaallah beliau nyaleg ulang muzani,VALID
"Mahasiswa Tagih Utang Janji ke PNS saat Pandemi, Ini Jawaban Anies", 29 Agu 2023 13:29 ,https://news.detik.com/pemilu/d-6901711/mahasiswa-tagih-utang-janji-ke-pns-saat-pandemi-ini-jawaban-anies,bacapres koalisi ubah kpp anies baswedan tagih mahasiswa utang janji pns dki pandemi covid 19 landa aniesmomen anies bicara kuliah bangsa fisip ui selasa 2982023 mahasiswa kait sejahtera anies mahasiswa lantas singgung utang janji pinjam gaji asnsaya capai sejahtera laku presiden pilih utang janji pns pandemi lunas pinjam gaji pns tangan pandemi pns persen gaji pertanggungjawaban sejahtera indonesia mahasiswa anies beber alas mangkas tunjang asn wilayah jakartaanies pandemi perintah daerah perintah pusat geser anggar bantu tangan covid 19 aspek perhati sehat jamin sosialkenapa jamin sosial warga rumah warga rumah rutin hilang andal gaji kerja tahan aniesanies normal terima bantu sosial jakarta 900 ribu keluarga pandemi dagang jual angka terima bantu sosial 24 juta keluargaanda bayang bantu sosial 900 ribu keluarga terima ubah 24 juta 23 duduk jakarta uang perintah bantu sembako perintah jelasnyakarena alas anies kumpul asn wilayah jakarta asn pemprov dki milik uang rp 16 triliunjadi gubernur kumpul asn rekam bicara asn uang nilai rp 16 t pakai 60 ribu asn pakai hidup 24 juta warga jakarta tunjang kerja daerah tkd nya papar mantan mendikbud ri itusaya asn uang terima 60 ribu asn hibah uang warga jakarta anak istri suami uang perintah uang tetangga pandemi kabar kabar bansos tambahnyabaca halaman,VALID
"Cak Imin Tunggu Pertemuan dengan Megawati, Tak Berencana Pindah Koalisi", 16 Jun 2023 13:57 ,https://news.detik.com/pemilu/d-6776215/cak-imin-tunggu-pertemuan-dengan-megawati-tak-berencana-pindah-koalisi,tum pkb muhaimin iskandar cak imin tunggu temu tum pdip megawati soekarnoputri cak imin temu beda koalisi jelang milu 2024 posisi nunggu jadwal ya komunikasi antarketua saatsaat jelang milu wajib kondusif cak imin kompleks parlemen senayan jakarta jumat 1662023 cak imin temu petinggi partai politik wujud kondisi milu damai nggak bagus pokok lintas koalisi lintas partai komunikasi dasar milu agenda rumit ujarnyacak imin temu megawati lantas simpul ubah koalisi oh nggak pikir pindah koalisi pikir nggak posisi nunggu kabar imbuhnyasekjen pdip hasto kristiyanto partai intens komunikasi partai politik hasto parpol pkb partai golkar partai gerindraya intens komunikasi pkb golkar gerindra komunikasi mbak puan maharani hasto wartawan dermaga kade inggom labuh tanjung priok jakarta utara sabtu 106 hasto temu tum pkb muhaimin iskandar tum golkar airlangga hartarto temu hasto temu tutup tum pdip megawati soekarnoputrikalau temu minggu temu muhaimin iskandar temu airlangga hartarto atur temu tutup megawati soekarnoputri terangnyasimak video gerindra cak imin prioritas cawapres prabowo gambasvideo 20 detik,VALID
"Anev Posko Presisi, Polri Dorong Cooling System Jelang Pemilu 2024", 13 Jun 2023 17:40 ,https://news.detik.com/berita/d-6770681/anev-posko-presisi-polri-dorong-cooling-system-jelang-pemilu-2024,polri gelar analisa evaluasi anev program quick wins presisi triwulan ii 2023 salah atensi cooling system jelang milu 2024 anev gelar posko presisi selasa 1362023 wakapolri komjen gatot eddy pramono pimpin anev tersebutdalam rapat anev gatot atensi khusus cooling system situasi politik jelang milu 2024 gatot terang polri milik realisasi ukur integritas organisasi fungsi layan dasar masyarakat milik polri gatot keterangannyagatot papar data anev kait nilai budaya integritas organisasi ukur larang pegawai negeri polri pnpp gaya hedonisdari nilai daerah anev 2 polda milik indeks polda kaltara polda kaltim harap daerah gatotsementara data layan publik dasar polisi masyarakat liput layan hotline patroli siber adu media sosial polda harap teladan daerah gatot layan hotline dioptimalkanoptimalisasi layan hotline 110 sarana adu masyarakat 2 polda indeks polda jabar jatim nilai teladan daerah sambungnyaadapun data anev optimalisasi patroli siber polda dasar papar gatot 20 polda milik indeks tertinggiselain data anev kait adu masyarakat media sosial polda bengkulu sumsel daerah milik tingkat adu respons wilayah tersebutini era digital adu masyarakat langsung media sosial viral polisi respons adu biar respons monitoring gatotmengacu data anev hitung gatot tekan cooling system respons dinamika situasi politik jelang milu 2024 utama harkamtibmas optimal patroli target jahat konvensionallakukan respons cepat lapor adu resah masyarakat gatotdalam kaposko presisi irjen slamet uliandi terang tingkat percaya publik institusi polri dasar survei eksternal capai posisi 732 persen dasar lembaga survei indikator dasar survei lembaga charta politika tingkat percaya publik polri posisi 70 persenposko presisi ruang eksternal nilai independen posko presisi evaluasi nilai eksternal slametlihat video mahasiswasantri milu lokasi ajar pulang gambasvideo 20 detik,VALID
"Sandiaga Bertemu Jokowi di Istana Selama 1 Jam, Isu Politik Dibahas", 27 Apr 2023 18:11 ,https://news.detik.com/pemilu/d-6693206/sandiaga-bertemu-jokowi-di-istana-selama-1-jam-isu-politik-dibahas,menteri pariwisata ekonomi kreatif menparekraf sandiaga uno temu presiden joko widodo jokowi istana presiden jakarta jam lapor tugas menparekraf sandiaga bahas isu politik jokowikarena pariwisata luas politik sifat tutup topik sandiaga wartawan kompleks istana presiden jakarta pusat kamis 2742023 sandiaga pantau kompleks istana 1700 wib sandiaga menterimenteri rapat batas kait pupuk organik menko ekonomi airlangga hartarto menteri rapat batas 1600 wibkembali nyata sandiaga jokowi pandang strategis temu lantas bicara ekonomi indonesia relatif baikbeliau pandang sangatsangat strategis ya banding negaranegara ekonomi indonesia bilang syukur tumbuh tingkat stabilitas ekonomi capai sandiagakalau banding bicara presiden negaranegara hadap potensi gagal bayar negaranegara hadap inflasi sambung sandiagaatas kondisi global sandiaga harap milu isi narasi positif bangsa indonesia kontestasi politiknah kontestasi demokrasi kawal narasinarasinya narasi sejuk jorjoran polarisasi arah arah pikir arah bangun yg capai tingkat cepat ubah arah bangun yg capai sandiagasaat pencapresan ganjar pranowo bahas temu sandiaga bicara pariwisata sandiaga lapor hadir acara ojk semaranglaporan pariwisata desa wisata kunjung 30 lapor acara ojk semarang bahas desa wisata salah pilar mandiri ekonomi desa sandiagalihat video dpw ppp usung anies mardiono hasil rapimnas ditaatigambasvideo 20 detik,VALID
7 Perintah Harian Megawati: Sosialisasi Ganjar Capres-Siapkan Juru Kampanye, 08 Jun 2023 18:51 ,https://news.detik.com/pemilu/d-6762596/7-perintah-harian-megawati-sosialisasi-ganjar-capres-siapkan-juru-kampanye,tum pdip megawati soekarnoputri tujuh poin perintah kader perintah megawati puncak rakernas pdip 2023 anakanakku anggota kader partai tingkat anak ranting ranting pac dpc dpd dpp partai perintah ketua laksana disiplin tanggungjawab megawati rakernas iii pdip sekolah partai pdip lenteng agung jakarta selatan kamis 862023 megawati perintah kader pdip hebat kerja gotong royong pilar partai rang miskin ekstrem rangka dukung program perintah presiden joko widodo jokowi maruf amin hebat kerja gotong royong pilar partai perintah presiden jokowimaruf amin rang miskin ekstrem megawatiperintah megawati kader tahap milu 2024 detail megawati instruksi kader juru kampanye terbaikkedua tahap milu detail detail detail juru kampanye saksi militan cakap ketuk pintupintu rakyat gera pintu pintu sopan turun rakyat bonding ucapnyaketiga megawati kader rakyat menang milu 2024 megawati perintah kepala daerah wakil kepala daerah anggota legislatif pdip sembah kerja politik bantu sosial rakyat miskinkepada jajar kepala daerah wakil kepala daerah anggota legislatif ayo sembah kerja politik dorong cipta lapang kerja bantu sosial rakyat miskin bangun semangat juang hidup manfaat megawatiperintah megawati anggota legislatif tingkat cakap kerja politik rakyat megawati kader sosialisasi ganjar pranowo calon presiden otentiksosialisasikan pelosok negeri calon presiden pdip nama ganjar pranowo megawatikemarin bahas ganjar tampil haqqul tampil ganjar otentik rasional sesuai karakter akar rumput sambungnyaterakhir megawati kader gotong royong penuh semangat pilar partai mesin gerak menang milu 2024 gotong royong penuh semangat pilar partai mesin menang milu megawati,VALID
"Kabar Sandiaga Pindah ke PPP Kian Terang, Prabowo Tak Menahan", 06 Apr 2023 10:55 ,https://news.detik.com/pemilu/d-6658681/kabar-sandiaga-pindah-ke-ppp-kian-terang-prabowo-tak-menahan,kian terang jalan wakil ketua dewan bina partai gerindra sandiaga uno labuh ppp ketua gerindra prabowo subianto tahan sandiaga pindah partaikabar sandiaga gabung ppp juru bicara partai bangun ppp usman m tok beber tokohtokoh nasional gabung ppp eks kepala bnpt boy rafli sandiaga unoditambah tokoh nasional insyaallah gabung sandiaga uno boy rafli amar beliaubeliau gabung ppp ahlan wa sahlan usman selasa 642023 sandiaga respons kabar gabung ppp lugas periksa kabar terbarusaya cek ya update sandiaga singkat hubung rabu 542023 sandiaga kait nyata koordinasi gerindra kabar tersebutsowan majelis syariah pppdi kabar gabung ppp sandiaga sowan ketua majelis syariah ppp mustofa aqiel siroj pondok pesantren khas kempek cirebonsandi harap buka jalan ramadan kontribusi indonesia kabar tepatnanti insyaallah allah buka jalan penuh berkah nkri niat kontribusi maju bangsa indonesia sandiaga terang rabu 542023 sandiaga putus sikap masuk pandang ulama bangun indonesia depandi suci ramadan mantap ibadah jeda bicara politik praktis tahap milu pimpin sikap ucapnyaya sabar tunggu tambahnyaprabowo tahan kader pindah partai simak halaman berikutsimak video prabowo respons isu sandi gabung ppp pindah menahangambasvideo 20 detik,VALID
